hastus_id,translink_id,description,street_name,nearest_cross_street,lat,long,suburb,bus_stop_type,tactile_ground_surf_indicat_y_n,boarding_point,road_gradient,cross_fall,date_of_last_audit,btn_both
1533,307221,Victoria Street - 34,Victoria St,Tweed St,-27.434322,152.985802,ASHGROVE,Intermediate,Y,Hard,Medium,Easy,13/04/2007,TRUE
1534,NA,Victoria Street - 33,VICTORIA ST,NA,-27.434308,152.98653,ASHGROVE,NA,NA,NA,NA,NA,NA,TRUE
1535,302687,Canberra Drive - 35,Canberra Dr,Tweed St,-27.435217,152.983728,ASHGROVE,Regular with seat,Y,Medium,Hard,Easy,19/03/2012,TRUE
1536,302704,Canberra Drive - 35,Canberra Dr,Tweed St,-27.435089,152.983622,ASHGROVE,Regular with seat,N,NA,NA,NA,13/04/2007,TRUE
1602,NA,Wharf-Bridge - 53,"WHARF ST, CHELMER",NA,-27.509251,152.97429,CHELMER,NA,NA,NA,NA,NA,NA,TRUE
1603,NA,Warina Village - 49A,VICTORIA AVE,NA,-27.508349,152.970721,CHELMER,NA,NA,Hard,Easy,Hard,NA,TRUE
1604,303932,"Chelmer"""""""" Honour Avenue",Honour Av,Hurlton St,-27.511608,152.97243,CHELMER,Intermediate,N,Hard,Easy,Medium,19/04/2007,TRUE
1605,303927,"Chelmer"""""""" Honour Avenue",Honour Av,Hurlton St,-27.511573,152.972574,CHELMER,Intermediate,N,Medium,Easy,Hard,19/04/2007,TRUE
1606,303928,"Graceville"""""""" Honour Avenue",Honour Av,Verney Rd,-27.520438,152.975599,GRACEVILLE,Intermediate,Y,Medium,Easy,Hard,19/04/2007,TRUE
1607,303931,"Graceville"""""""" Honour Avenue",Honour Av,Verney Rd,-27.520412,152.975434,GRACEVILLE,Intermediate,Y,Medium,Medium,Easy,19/04/2007,TRUE
1608,307518,Kingfisher Creek I/B,Deshon St,Railway St,-27.492281,153.044381,WOOLLOONGABBA,Intermediate,Y,Medium,Easy,Medium,4/05/2012,TRUE
1609,307519,Kingfisher Creek O/B,Deshon St,Norman St,-27.49205,153.043806,WOOLLOONGABBA,Intermediate,Y,Medium,Easy,Easy,4/05/2012,TRUE
1611,303930,"Sherwood Forest"""""""" Honour Avenue",Honour Av,Bentinick St,-27.525884,152.977983,SHERWOOD,Intermediate,Y,Medium,Medium,Hard,19/04/2007,TRUE
1612,303929,"Sherwood Forest"""""""" Honour Avenue",Honour Av,Bentinick St,-27.526146,152.978235,SHERWOOD,Intermediate,N,NA,NA,NA,19/04/2007,TRUE
1613,303935,Graceville State School - 50,Oxley Road,Acacia Av,-27.518354,152.978452,GRACEVILLE,Intermediate,Y,Medium,Easy,Easy,19/04/2007,TRUE
1614,303984,Graceville State School - 50,Oxley Rd,Acacia av,-27.517854,152.978078,GRACEVILLE,Intermediate,Y,Medium,Easy,Easy,19/04/2007,TRUE
1615,303963,Oxley-Graceville - 49B,Oxley Rd,Evadne St,-27.522139,152.97998,GRACEVILLE,Regular with seat,Y,NA,NA,NA,19/04/2007,TRUE
1616,303983,Oxley-Graceville - 49B,Oxley Rd,Evadne St,-27.522087,152.979787,GRACEVILLE,Regular with seat,Y,Medium,Easy,Easy,18/05/2012,TRUE
1617,303964,Graceville Fiveways - 50,Oxley Rd,Allardyce St,-27.524081,152.980767,GRACEVILLE,Intermediate,Y,Medium,Easy,Easy,19/04/2007,TRUE
1618,303982,Graceville Fiveways - 50,Oxley Rd,Allardyce St,-27.524077,152.980593,GRACEVILLE,Intermediate,N,Medium,Easy,Easy,19/04/2007,TRUE
1621,303976,Long Street East - 51,Long St,McDougall St,-27.525307,152.983275,GRACEVILLE,Intermediate,N,Hard,Easy,Hard,19/04/2007,TRUE
1622,303977,Long Street East - 51,Long St,McDougall St,-27.525208,152.983353,GRACEVILLE,Regular with seat,Y,Medium,Easy,Easy,18/05/2012,TRUE
1623,303978,Haldane Street - 52,Long St,Haldane St,-27.525698,152.986699,GRACEVILLE,Regular with seat,Y,Medium,Medium,Hard,19/04/2007,TRUE
1624,303975,Haldane Street - 52,Long St,Tainton St,-27.525854,152.987019,GRACEVILLE,Intermediate,Y,Easy,Medium,Easy,19/04/2007,TRUE
1625,303937,Graceville-Oxley - 48,Graceville Av,Oxley Rd,-27.521719,152.980227,GRACEVILLE,Intermediate,Y,Medium,Easy,Easy,20/03/2010,TRUE
1626,303961,Graceville-Oxley - 48,Graceville Av,Oxley Rd,-27.521857,152.980294,GRACEVILLE,Intermediate,Y,Medium,Easy,Medium,19/04/2007,TRUE
1627,303938,Graceville-Errol - 47,Graceville Av,Erroll St,-27.522292,152.984096,GRACEVILLE,Intermediate,Y,Medium,Easy,Easy,19/04/2007,TRUE
1628,303960,Graceville-Errol - 47,Graceville Av,Erroll St,-27.522327,152.983452,GRACEVILLE,Intermediate,Y,Easy,Easy,Medium,19/04/2007,TRUE
1629,303939,Graceville Avenue - 46,Graceville Av,Erroll St,-27.522533,152.985685,GRACEVILLE,Regular with seat,Y,Hard,Medium,Hard,19/04/2007,TRUE
1630,303959,Graceville Avenue - 46,Graceville Av,Erroll St,-27.522634,152.985507,GRACEVILLE,Regular with seat,Y,Hard,Easy,Easy,19/04/2007,TRUE
1631,303940,Riverside Village - 45,Graceville Av,Luke St,-27.522966,152.988556,GRACEVILLE,Intermediate,Y,Hard,Easy,Medium,30/07/2008,TRUE
1632,303958,Riverside Village - 45,Graceville Av,Gamble St,-27.522968,152.987714,GRACEVILLE,Intermediate,Y,Hard,Easy,Hard,19/04/2007,TRUE
1633,303941,Graceville-Nadine - 44,Graceville Av,Luke St,-27.523218,152.99026,GRACEVILLE,Intermediate,N,Hard,Easy,Easy,19/04/2007,TRUE
1634,303957,Graceville-Nadine - 44,Graceville Av,Luke St,-27.523348,152.990265,GRACEVILLE,Regular with seat,N,Medium,Easy,Easy,19/04/2007,TRUE
1636,NA,Milpera - 51,OXLEY RD,NA,-27.513905,152.976671,CHELMER,NA,NA,NA,NA,NA,NA,TRUE
1637,NA,Milpera - 51,OXLEY RD,NA,-27.513965,152.976523,CHELMER,NA,NA,NA,NA,NA,NA,TRUE
1638,NA,ROSEBERY / WHARF,ROSEBERY TCE,NA,-27.50831,152.974625,CHELMER,NA,NA,NA,NA,NA,NA,TRUE
1639,NA,Station Road - 23,STATION RD,NA,-27.502523,152.97511,INDOOROOPILLY,NA,NA,Medium,Hard,NA,NA,TRUE
1640,NA,Lambert Rd - 26,HARTS RD,NA,-27.502622,152.983996,INDOOROOPILLY,NA,NA,NA,NA,NA,NA,TRUE
1641,NA,Station Road - 24,STATION RD,NA,-27.498286,152.970623,INDOOROOPILLY,NA,NA,NA,Hard,Easy,NA,TRUE
1644,NA,Long Pocket Terminus - 44,MEIERS RD,NA,-27.511808,152.994955,INDOOROOPILLY,NA,NA,Medium,Hard,Easy,NA,TRUE
1645,NA,Fisheries - 43,MEIERS RD,NA,-27.509667,152.994924,INDOOROOPILLY,NA,NA,Medium,Easy,Easy,NA,TRUE
1646,NA,Fisheries - 43,MEIERS RD,NA,-27.509079,152.994791,INDOOROOPILLY,NA,NA,NA,NA,NA,NA,TRUE
1647,NA,BSES - 42,MEIERS RD,NA,-27.508781,152.993105,INDOOROOPILLY,NA,NA,Medium,Hard,Hard,NA,TRUE
1648,NA,BSES - 42,MEIERS RD,NA,-27.509006,152.992759,INDOOROOPILLY,NA,NA,Medium,Easy,Hard,NA,TRUE
1649,NA,Castile Street - 41,CASTILE ST,NA,-27.510676,152.990354,INDOOROOPILLY,NA,NA,Medium,Easy,Easy,NA,TRUE
1650,303638,Castile Street - 41,Harts Rd,Castle St,-27.510716,152.990728,INDOOROOPILLY,Intermediate,N,Medium,Easy,Medium,12/04/2007,TRUE
1651,NA,Harts Road - 40,HARTS RD,NA,-27.510709,152.988491,INDOOROOPILLY,NA,NA,Medium,Easy,Easy,NA,TRUE
1652,NA,Harts Road - 40,HARTS RD,NA,-27.510121,152.987726,INDOOROOPILLY,NA,NA,NA,NA,NA,NA,TRUE
1653,NA,Thomas Park - 39,HARTS RD,NA,-27.509482,152.985862,INDOOROOPILLY,NA,NA,Hard,Medium,Easy,NA,TRUE
1654,303654,Thomas Park - 39,Harts Rd,Glencairn Av,-27.509349,152.985904,INDOOROOPILLY,Regular,Y,Medium,Easy,Medium,12/04/2007,TRUE
1655,NA,Marston Avenue - 38,HARTS RD,NA,-27.507999,152.984426,INDOOROOPILLY,NA,NA,Medium,Medium,Hard,NA,TRUE
1656,303653,Marston Avenue - 38,Harts Rd,marston Av,-27.507294,152.983969,INDOOROOPILLY,Regular with seat,Y,Medium,Easy,Easy,12/04/2007,TRUE
1658,303642,Lutheran College - 37,Harts Rd,Graham St,-27.506354,152.98292,INDOOROOPILLY,Regular with seat,Y,Medium,Hard,Easy,12/04/2007,TRUE
1659,303652,Lutheran College - 37,Harts Rd,Dennis St,-27.5054,152.982207,INDOOROOPILLY,Regular,Y,Medium,Medium,Medium,12/04/2007,TRUE
1660,NA,Dennis Street - 36,DENNIS ST,NA,-27.504481,152.980729,INDOOROOPILLY,NA,NA,NA,NA,NA,NA,TRUE
1661,NA,Dennis Street - 36,HARTS RD,NA,-27.504296,152.9807,INDOOROOPILLY,NA,NA,NA,NA,NA,NA,TRUE
1662,303922,Lambert/Central - 35,Lambert Rd,Central Av,-27.503864,152.978717,INDOOROOPILLY,Regular with seat,N,Hard,Easy,Easy,18/04/2007,TRUE
1663,303921,Lambert Road - 35,Lambert Rd,Central Av,-27.503582,152.977607,INDOOROOPILLY,Intermediate,Y,Medium,Easy,Medium,18/04/2007,TRUE
1664,303924,"Indooroopilly Station"""""""" Coonan Street",Coonan St,Station Rd,-27.503381,152.975285,INDOOROOPILLY,Intermediate,Y,Hard,Easy,Hard,18/04/2007,TRUE
1665,303925,"Indooroopilly Station"""""""" Coonan Street",Coonan St,Station Rd,-27.503537,152.974862,INDOOROOPILLY,Regular with seat,Y,Medium,Easy,Medium,18/04/2007,TRUE
1666,303923,Clarence Road - 36,Clarence Rd,Railway Av,-27.50306,152.976979,INDOOROOPILLY,Premium,Y,Medium,Easy,Easy,20/07/2012,TRUE
1668,NA,KEATING / CLARENCE,KEATING ST,NA,-27.498871,152.977521,INDOOROOPILLY,NA,NA,NA,Hard,NA,NA,TRUE
1669,NA,KEATING / CLARENCE,CLARENCE RD,NA,-27.49897,152.977467,INDOOROOPILLY,NA,NA,NA,Hard,Hard,NA,TRUE
1670,303926,Coonan Street - 21,Coonan St,Belgrave Rd,-27.499449,152.975695,INDOOROOPILLY,Intermediate,N,Medium,Hard,Easy,19/04/2007,TRUE
1671,NA,Belgrave Road - 22,STAMFORD RD,NA,-27.499969,152.974038,INDOOROOPILLY,NA,NA,NA,NA,NA,NA,TRUE
1675,NA,Musgrave Road,MOGGILL RD,NA,-27.497627,152.972707,INDOOROOPILLY,NA,NA,NA,NA,NA,NA,TRUE
1681,303624,Swan/Clarence - 29,Swann Rd,Kings Rd,-27.495578,152.979551,TARINGA,Intermediate,Y,Medium,Hard,Medium,12/04/2007,TRUE
1682,303622,Swann/Clarence - 29,Swann Rd,Clarence Rd,-27.49549,152.979212,TARINGA,Regular with seat,Y,Hard,NA,Easy,12/04/2007,TRUE
1683,303625,Swann Road - 28,Swann Rd,Princess St,-27.496281,152.980547,TARINGA,Regular with seat,Y,Hard,Easy,Medium,12/04/2007,TRUE
1684,303621,Swann Road - 28,Swann Rd,Princess St,-27.496347,152.980409,TARINGA,Regular with seat,Y,Hard,Easy,Medium,12/04/2007,TRUE
1685,NA,Burns Street - 27,SWANN RD,NA,-27.496657,152.982292,TARINGA,NA,NA,NA,NA,NA,NA,TRUE
1686,NA,Burns Street - 27,SWANN RD,NA,-27.496705,152.982058,TARINGA,NA,NA,NA,NA,NA,NA,TRUE
1687,303906,Rennie Street - 31,Central Av,Rennie St,-27.496923,152.979978,INDOOROOPILLY,Regular,Y,Easy,Hard,Medium,18/04/2007,TRUE
1688,303914,Rennie Street - 31,Central Av,Rennie St,-27.497148,152.97986,INDOOROOPILLY,Regular with seat,Y,Hard,Hard,Hard,18/04/2007,TRUE
1689,303905,Central Avenue - 30,Central Av,Clarence Rd,-27.495912,152.979009,INDOOROOPILLY,Regular,Y,Hard,Hard,Easy,18/04/2007,TRUE
1690,NA,Central Avenue - 30,CENTRAL AVE,NA,-27.495937,152.978842,INDOOROOPILLY,NA,NA,NA,Hard,Hard,NA,TRUE
1692,NA,Newcross Street - 32,CENTRAL AVE,NA,-27.498434,152.979516,INDOOROOPILLY,NA,NA,Hard,Medium,Easy,NA,TRUE
1693,303907,Newcross Street - 32,Central Av,Newcross St,-27.498515,152.979615,INDOOROOPILLY,Regular,N,NA,Hard,Hard,18/04/2007,TRUE
1694,303909,Holy Family - 33,Central Av,Cecil St,-27.500465,152.978899,INDOOROOPILLY,Intermediate,Y,Easy,Medium,Hard,20/12/2010,TRUE
1695,303913,Holy Family - 33,Central Av,Ward St,-27.500148,152.978888,INDOOROOPILLY,Intermediate,Y,Medium,Easy,Easy,28/06/2011,TRUE
1696,303912,Forest Lodge - 34,Central Av,Cecil St,-27.501655,152.978446,INDOOROOPILLY,Intermediate,Y,Medium,Medium,Medium,18/04/2007,TRUE
1697,303910,Forest Lodge - 34,Central Av,Cecil St,-27.502197,152.978479,INDOOROOPILLY,Intermediate,N,Hard,Medium,NA,18/04/2007,TRUE
1698,NA,Lambert/Central - 35,CENTRAL AVE,NA,-27.503385,152.978282,INDOOROOPILLY,NA,NA,NA,NA,NA,NA,TRUE
1699,NA,CARNARVON / WARD,WARD ST,NA,-27.501452,152.982809,INDOOROOPILLY,NA,NA,Easy,Easy,Hard,NA,TRUE
1700,NA,CARNARVON / WARD,CARNARVON RD,NA,-27.501462,152.982684,INDOOROOPILLY,NA,NA,NA,NA,NA,NA,TRUE
1701,NA,CARNARVON / LAMBERT,FAIRLEY ST,NA,-27.50166,152.982648,INDOOROOPILLY,NA,NA,Easy,Easy,Hard,NA,TRUE
1702,NA,CARNARVON / LAMBERT,FAIRLEY ST,NA,-27.501979,152.98259,INDOOROOPILLY,NA,NA,NA,NA,NA,NA,TRUE
1703,NA,CARNARVON / LAMBERT,FAIRLEY ST,NA,-27.501833,152.982616,INDOOROOPILLY,NA,NA,Easy,Easy,Medium,NA,TRUE
1704,303644,Lambert Road - 36-27,Lambert Rd,Carnarvon Rd,-27.502662,152.982329,INDOOROOPILLY,Regular with seat,Y,Medium,Medium,Easy,12/04/2007,TRUE
1705,303650,Lambert Road - 27-36,Lambert Rd,Martin La,-27.503129,152.981678,INDOOROOPILLY,Regular,Y,Medium,Easy,Easy,19/03/2012,TRUE
1706,NA,Lambert Road - 26,HARTS RD,NA,-27.502634,152.984032,INDOOROOPILLY,NA,NA,Medium,Easy,Medium,NA,TRUE
1707,NA,Lambert Road - 25,INDOOROOPILLY RD,NA,-27.502921,152.987562,INDOOROOPILLY,NA,NA,NA,NA,NA,NA,TRUE
1708,NA,Lambert Road - 25,LAMBERT RD,NA,-27.503022,152.987416,INDOOROOPILLY,NA,NA,NA,NA,NA,NA,TRUE
1709,303646,Lambert Road - 24,Lambert Rd,Indooroopilly Rd,-27.503385,152.98949,INDOOROOPILLY,Regular with seat,Y,Easy,Medium,Easy,12/04/2007,TRUE
1710,NA,Lambert Road - 24,LAMBERT RD,NA,-27.503485,152.989377,INDOOROOPILLY,NA,NA,NA,NA,NA,NA,TRUE
1713,303656,Indooroopilly Road - 23A,Indooroopilly Rd,Iona Tce,-27.502881,152.990372,TARINGA,Regular with seat,Y,Medium,Medium,Easy,19/03/2012,TRUE
1714,303657,Indooroopilly Road - 23,Indooroopilly Rd,McCaul St,-27.500873,152.991298,TARINGA,Intermediate,N,Hard,Medium,Hard,12/04/2007,TRUE
1715,NA,Indooroopilly Road - 23,INDOOROOPILLY RD,NA,-27.501046,152.991393,ST LUCIA,NA,NA,NA,NA,NA,NA,TRUE
1717,303616,Swann Road - 23,Swann Rd,Indooroopilly Rd,-27.498063,152.989643,TARINGA,Regular,Y,Medium,Easy,Hard,12/04/2007,TRUE
1718,303630,Swann Road - 23,Swann Rd,Indooroopilly Rd,-27.498,152.989462,TARINGA,Regular,N,NA,Hard,Hard,12/04/2007,TRUE
1719,303617,Swann Road - 24,Swann Rd,Kobada St,-27.498581,152.987801,TARINGA,Regular with seat,Y,Easy,Medium,Easy,12/04/2007,TRUE
1720,303629,Swann Road - 24,Swann Rd,Kobada St,-27.498408,152.987616,TARINGA,Intermediate,Y,Medium,Medium,Easy,12/04/2007,TRUE
1721,303618,Victoria Street - 25,Swann Rd,Victoria St,-27.49743,152.985248,TARINGA,Regular,Y,Medium,Easy,Easy,19/03/2012,TRUE
1722,303628,Victoria Street - 25,Swann Rd,Whitmore St,-27.497384,152.9854,TARINGA,Intermediate,Y,Medium,Easy,Medium,12/04/2007,TRUE
1723,303619,Saunders Street - 26,Swann Rd,Saunders St,-27.496947,152.984217,TARINGA,Intermediate,N,Medium,Medium,Hard,12/04/2007,TRUE
1724,303627,Saunders Street - 26,Swann Rd,Saunders St,-27.496818,152.984277,TARINGA,Intermediate,Y,Medium,Medium,Easy,12/04/2007,TRUE
1725,303822,Hillsdon Road - 24,Hillsdon Rd,Stanley Tce,-27.489202,152.97351,TARINGA,Intermediate,Y,Medium,Medium,Medium,30/07/2008,TRUE
1726,NA,Hillsdon Road - 24,HILLSDON RD,NA,-27.488982,152.973352,TARINGA,NA,NA,NA,NA,NA,NA,TRUE
1727,303823,Gregory Street - 24A,Hillsdon Rd,Gregory St,-27.490647,152.972973,TARINGA,Regular with seat,Y,Medium,Hard,NA,17/04/2007,TRUE
1728,303824,Hillsdon Shops - 25,Hillsdon Rd,Broomfield St,-27.491942,152.972205,TARINGA,Intermediate,Y,Medium,Easy,Hard,30/07/2008,TRUE
1729,NA,Hillsdon Shops - 25,HILLSDON RD,NA,-27.491675999999998,152.972225,TARINGA,NA,NA,NA,NA,NA,NA,TRUE
1730,303837,Waverley Road - 26,Waverley Rd,Hillsdon Rd,-27.492997,152.97116,TARINGA,Intermediate,N,Medium,Medium,Medium,18/04/2007,TRUE
1731,NA,Waverley Road - 26,WAVERLEY RD,NA,-27.493088,152.971034,TARINGA,NA,NA,Hard,Medium,Hard,NA,TRUE
1733,NA,Manchester Terrace - 24,WAVERLEY RD,NA,-27.49404,152.975185,TARINGA,NA,NA,NA,NA,NA,NA,TRUE
1734,NA,Manchester Terrace - 24,WAVERLEY RD,NA,-27.493965,152.975075,TARINGA,NA,NA,Medium,Hard,Hard,NA,TRUE
1735,NA,Manchester Terrace - 24,WAVERLEY RD,NA,-27.494019,152.975026,TARINGA,NA,NA,NA,NA,NA,NA,TRUE
1736,303844,Payne Street - 25,Payne St,Woolley St,-27.494201,152.973024,INDOOROOPILLY,Intermediate,Y,Medium,Medium,Hard,18/04/2007,TRUE
1737,NA,Payne Street - 25,PAYNE ST,NA,-27.494273,152.97277,INDOOROOPILLY,NA,NA,Medium,Easy,Easy,NA,TRUE
1738,303838,Stanley Street - 26,Stanley St,Payne St,-27.494349,152.971608,INDOOROOPILLY,Regular with seat,Y,Medium,Easy,Hard,18/04/2007,TRUE
1739,NA,Stanley Street - 26,STANLEY ST,NA,-27.494152,152.971523,INDOOROOPILLY,NA,NA,Medium,NA,Easy,NA,TRUE
1741,NA,Disraeli Street - 27,DISRAELI ST,NA,-27.494752,152.97058,INDOOROOPILLY,NA,NA,Hard,Medium,Medium,NA,TRUE
1742,303889,Payne Street - 20,Moggill Rd,Payne St,-27.494901,152.975979,INDOOROOPILLY,Intermediate,Y,Medium,Easy,Easy,18/04/2007,TRUE
1743,303890,"Taringa"""""""" Walker Street",Walker St,Montrose Rd,-27.492595,152.977631,TARINGA,Premium,Y,Medium,Medium,Medium,18/04/2007,TRUE
1744,303891,Frederick Street - 18,Walker St,Harrys Rd,-27.491723,152.980815,TARINGA,Intermediate,Y,Medium,Hard,NA,27/03/2011,TRUE
1745,303892,Morrow Street - 17,Moggill Rd,Beatrice St,-27.491346,152.983215,TARINGA,Intermediate,Y,Medium,Medium,NA,18/04/2007,TRUE
1747,303893,"B.B.C."""""""" Moggill Road I/B",Moggill Rd,Whitmore St,-27.489381,152.987746,TOOWONG,Intermediate,N,Medium,Medium,Medium,18/04/2007,TRUE
1748,303882,"B.B.C."""""""" Moggill Road O/B",Moggill Rd,Whitmore St,-27.490494,152.986078,TARINGA,Premium,Y,Medium,Hard,Easy,30/03/2012,TRUE
1751,303800,Kensington Terrace - 21,Sherwood Rd,Kensington Tce,-27.484914,152.987363,TOOWONG,Intermediate,Y,Medium,Hard,Easy,6/07/2012,TRUE
1752,303794,Kensington Terrace - 21,Sherwood Rd,Little Maryvale St,-27.484783,152.987461,TOOWONG,Regular with seat,Y,Medium,Hard,Hard,6/07/2012,TRUE
1753,303883,Morrow Street - 17/18,Morrow St,Beatrice St,-27.491985,152.982682,TARINGA,Intermediate,Y,Medium,Hard,Hard,27/03/2011,TRUE
1754,303884,"Taringa"""""""" Moggill Road",Moggill Rd,McInroy St,-27.492934,152.97914,TARINGA,Regular with seat,Y,Medium,Easy,Easy,28/06/2011,TRUE
1756,NA,Gower Street - 23,STANLEY TCE,NA,-27.48834,152.97478,TARINGA,NA,NA,NA,NA,NA,NA,TRUE
1757,303821,Gower Street - 23,Stanley Tce,Gower St,-27.488499,152.974602,TARINGA,Regular,Y,Easy,Easy,Medium,17/04/2007,TRUE
1758,NA,Camp Street - 22,STANLEY TCE,NA,-27.488695,152.975677,TARINGA,NA,NA,NA,NA,NA,NA,TRUE
1759,NA,Camp Street - 22,STANLEY TCE,NA,-27.488881,152.9757,TARINGA,NA,NA,NA,NA,NA,NA,TRUE
1760,NA,Bywong Street - 21,STANLEY TCE,NA,-27.489326,152.977517,TARINGA,NA,NA,NA,NA,NA,NA,TRUE
1761,NA,Bywong Street - 21,STANLEY TCE,NA,-27.489464,152.977749,TARINGA,NA,NA,NA,NA,NA,NA,TRUE
1762,303854,Moorak Street - 20,Stanley Tce,Moorak St,-27.489559,152.979103,TARINGA,Regular with seat,N,Medium,Medium,Medium,18/04/2007,TRUE
1763,303818,Moorak Street - 20,Stanley Tce,Moorak St,-27.489777,152.979569,TARINGA,Regular with seat,Y,Medium,Easy,Hard,17/04/2007,TRUE
1764,303855,Mossman Street - 19,Stanley Tce,Mossman St,-27.489014,152.9807,TARINGA,Regular with seat,Y,Medium,Easy,Easy,19/03/2012,TRUE
1765,303817,Mossman Street - 19,Stanley Tce,Mossman St,-27.489307,152.980442,TARINGA,Regular with seat,Y,Medium,Easy,NA,19/03/2012,TRUE
1766,303857,Harrys Road - 18,Stanley Tce,Harrys Rd,-27.489686,152.98194,TARINGA,Regular with seat,Y,Hard,Easy,Easy,18/04/2007,TRUE
1767,NA,Harrys Road - 18,STANLEY TCE,NA,-27.489986,152.982363,TARINGA,NA,NA,NA,NA,NA,NA,TRUE
1768,NA,Lower Orchard St - 27/26,EXMOUTH ST,NA,-27.484677,152.978417,TOOWONG,NA,NA,NA,NA,NA,NA,TRUE
1769,303811,Market Street - 28,Market St,Duke St,-27.486505,152.977099,TOOWONG,Intermediate,N,Medium,Hard,Medium,17/04/2007,TRUE
1770,NA,Camp Street - 27,CAMP ST,NA,-27.485647,152.976651,TOOWONG,NA,NA,NA,NA,NA,NA,TRUE
1771,NA,Orchard Street - 25,ORCHARD ST,NA,-27.484891,152.979155,TOOWONG,NA,NA,NA,NA,NA,NA,TRUE
1772,NA,Dovercourt Road - 20A,WOODSTOCK RD,NA,-27.484446,152.985214,TOOWONG,NA,NA,NA,NA,NA,NA,TRUE
1773,303804,"Toowong West"""""""" Sherwood Road",Dean St,Dovercourt Rd,-27.484522,152.984896,TOOWONG,Intermediate,N,Medium,Hard,Easy,17/04/2007,TRUE
1774,NA,Dean - Woodstock - 19/21,DEAN ST,NA,-27.483097,152.982291,TOOWONG,NA,NA,NA,NA,NA,NA,TRUE
1775,NA,Elizabeth - Lodge - 21,ELIZABETH ST,NA,-27.482504,152.981485,TOOWONG,NA,NA,NA,NA,NA,NA,TRUE
1776,303813,Upper Orchard St - 25,Orchard St,Soudan St,-27.48484,152.979519,TOOWONG,Regular with seat,Y,Medium,Easy,Medium,17/04/2007,TRUE
1777,303792,"Toowong West"""""""" Sherwood Road",Dean St,Miskin St,-27.484139,152.983261,TOOWONG,Intermediate,Y,Medium,Easy,Easy,20/12/2010,TRUE
1778,NA,Soudan Street - 24,SOUDAN ST,NA,-27.484664,152.980162,TOOWONG,NA,NA,NA,NA,NA,NA,TRUE
1780,NA,Ivy Street - 23,IVY ST,NA,-27.48289,152.979978,TOOWONG,NA,NA,Medium,Easy,Hard,NA,TRUE
1782,303806,Elizabeth - Ivy - 22,Elizabeth St,Ivy St,-27.482328,152.980341,TOOWONG,Regular,Y,Medium,Hard,Medium,6/07/2012,TRUE
1783,303816,Woodstock Road - 20,Woodstock Rd,Miskin Rd,-27.483452,152.983665,TOOWONG,Regular with seat,N,Medium,Hard,Hard,17/04/2007,TRUE
1784,303785,Woodstock Road - 20,Woodstock Rd,Pioneer St,-27.483748,152.984415,TOOWONG,Regular,N,Hard,Medium,Medium,17/04/2007,TRUE
1785,303790,Dean Street - 18,Dean St,Elizabeth St,-27.482397,152.98223,TOOWONG,Intermediate,N,Medium,NA,Hard,17/04/2007,TRUE
1786,NA,Dean - Elizabeth - 19/18,DEAN ST,NA,-27.482217,152.982139,TOOWONG,NA,NA,NA,NA,NA,NA,TRUE
1791,303788,"Toowong Cemetery"""""""" - 16/15",Miskin St,BT Bus Depot,-27.478864,152.983887,TOOWONG,Intermediate,N,Medium,NA,NA,17/04/2007,TRUE
1792,303767,Couldrey Street - 29,Couldery St,Trisania Dr,-27.469095,152.980077,BARDON,Regular,N,NA,Easy,Easy,17/04/2007,TRUE
1793,303761,Harwood Street - 28A,Harwood St,Birdwood Tce,-27.469844,152.982738,BARDON,Regular,N,Medium,Easy,Hard,17/04/2007,TRUE
1794,303483,"Toowong Cemetery - Zone E""""""""",Mt Coot-Tha St,Dean St,-27.478417,152.983423,TOOWONG,Intermediate,N,Medium,Easy,Easy,11/04/2007,TRUE
1795,NA,Toowong Park and Ride,MISKIN ST,NA,-27.478863,152.983867,TOOWONG,NA,NA,NA,NA,NA,NA,TRUE
1796,303789,"Toowong Depot"""""""" Dean Street",Dean St,Wool St,-27.480033,152.982685,TOOWONG,Intermediate,N,Medium,Hard,Hard,17/04/2007,TRUE
1797,303581,University of Queensland - Zone D,Chancellors Pl,Mansfield Pl,-27.497974,153.01113899999999,ST LUCIA,NA,NA,NA,NA,NA,12/04/2007,TRUE
1798,303582,University of Queensland - Zone C,Chancellors Pl,Mansfield Pl,-27.498139,153.011102,ST LUCIA,NA,NA,NA,NA,NA,12/04/2007,TRUE
1799,303583,University of Queensland - Zone B,Chancellors Pl,Mansfield Pl,-27.498301,153.011068,ST LUCIA,NA,NA,NA,NA,NA,12/04/2007,TRUE
1801,303579,University of Queensland - Zone A,Chancellors Pl,Mansfield Pl,-27.498448,153.011036,ST LUCIA,NA,NA,NA,NA,NA,12/04/2007,TRUE
1802,303580,University of Queensland - Zone E,Chancellors Pl,Mansfield Pl,-27.497798,153.01117,ST LUCIA,NA,NA,NA,NA,NA,12/04/2007,TRUE
1803,303587,Field Street - 23,Coldridge St,Sir Fred Schonell Dr,-27.494703,153.00632,ST LUCIA,Intermediate,Y,Easy,Easy,Easy,12/04/2007,TRUE
1804,NA,Field Street - 23,NA,NA,-27.494435,153.006123,ST LUCIA,NA,NA,Hard,Easy,Medium,NA,TRUE
1805,303588,"Coldridge Street"""""""" Coldridge Street",Coldridge St,Carmody Rd,-27.49748,153.006769,ST LUCIA,Regular,N,Medium,Easy,Medium,12/04/2007,TRUE
